nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
NC_003823	NC_003823_Ustilago_maydis_virus_H1	NC_003823_Ustilago_maydis_virus_H1	Ustilago maydis	Ustilago	NA	NA	NA	6099	Ustilago maydis virus H1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_003555	NC_003555_Giardia_lamblia_virus	NC_003555_Giardia_lamblia_virus	Giardia intestinalis	Giardia	NA	NA	NA	6277	Giardia lamblia virus, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_003745	NC_003745_Saccharomyces_cerevisiae_virus_L-A	NC_003745_Saccharomyces_cerevisiae_virus_L-A	NA	NA	NA	NA	NA	4579	Saccharomyces cerevisiae virus L-A (L1), complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM802108	OM802108_Setosphaeria_turcica_chrysovirus_1	OM802108_Setosphaeria_turcica_chrysovirus_1	Exserohilum turcicum	Exserohilum	China	China: Shengnongjia, Hubei	2021	3647	Setosphaeria turcica chrysovirus 1 strain SNJ38 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812592	ON812592_Hubei_toti-like_virus_17	ON812592_Hubei_toti-like_virus_17	Haemaphysalis hystricis	Haemaphysalis	China	China:Guizhou	2019	7908	MAG: Hubei toti-like virus 17 isolate TIGMIC_1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812593	ON812593_Totiviridae_sp_	ON812593_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5835	MAG: Totiviridae sp. isolate TIGMIC_1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812599	ON812599_Totiviridae_sp_	ON812599_Totiviridae_sp.	Haemaphysalis concinna	Haemaphysalis	China	China:Daqing	2019	4960	MAG: Totiviridae sp. isolate TIGMIC_2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812600	ON812600_Totiviridae_sp_	ON812600_Totiviridae_sp.	Haemaphysalis concinna	Haemaphysalis	China	China:Daqing	2019	4930	MAG: Totiviridae sp. isolate TIGMIC_3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812606	ON812606_Totiviridae_sp_	ON812606_Totiviridae_sp.	Haemaphysalis longicornis	Haemaphysalis	China	China:Xian	2018	4529	MAG: Totiviridae sp. isolate TIGMIC_1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812641	ON812641_Totiviridae_sp_	ON812641_Totiviridae_sp.	Ixodes persulcatus	Ixodes	China	China:Jiamusi	2019	7977	MAG: Totiviridae sp. isolate TIGMIC_2 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812649	ON812649_Totiviridae_sp_	ON812649_Totiviridae_sp.	Rhipicephalus turanicus	Rhipicephalus	China	China:Nanning	2018	7095	MAG: Totiviridae sp. isolate TIGMIC_2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812656	ON812656_Totiviridae_sp_	ON812656_Totiviridae_sp.	Rhipicephalus sanguineus	Rhipicephalus	China	China:Dali	2019	4547	MAG: Totiviridae sp. isolate TIGMIC_3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812658	ON812658_Erysiphe_necator_associated_totivirus_8	ON812658_Erysiphe_necator_associated_totivirus_8	NA	NA	China	China:Fujiang	2019	4566	MAG: Erysiphe necator associated totivirus 8 isolate TIGMIC_1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812661	ON812661_Totiviridae_sp_	ON812661_Totiviridae_sp.	Rhipicephalus sanguineus	Rhipicephalus	China	China:Dali	2019	4550	MAG: Totiviridae sp. isolate TIGMIC_4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812681	ON812681_Totiviridae_sp_	ON812681_Totiviridae_sp.	Rhipicephalus microplus	Rhipicephalus	China	China:Xian	2019	3952	MAG: Totiviridae sp. isolate TIGMIC_3 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812690	ON812690_Totiviridae_sp_	ON812690_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5881	MAG: Totiviridae sp. isolate TIGMIC_5, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812691	ON812691_Totiviridae_sp_	ON812691_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5835	MAG: Totiviridae sp. isolate TIGMIC_6, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812692	ON812692_Totiviridae_sp_	ON812692_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5850	MAG: Totiviridae sp. isolate TIGMIC_7, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812693	ON812693_Totiviridae_sp_	ON812693_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5851	MAG: Totiviridae sp. isolate TIGMIC_8, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812695	ON812695_Hubei_toti-like_virus_17	ON812695_Hubei_toti-like_virus_17	Haemaphysalis hystricis	Haemaphysalis	China	China:Guizhou	2019	7925	MAG: Hubei toti-like virus 17 isolate TIGMIC_2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812698	ON812698_Totiviridae_sp_	ON812698_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5849	MAG: Totiviridae sp. isolate TIGMIC_9, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812700	ON812700_Totiviridae_sp_	ON812700_Totiviridae_sp.	Haemaphysalis hystricis	Haemaphysalis	China	China:Hulunbuir	2019	5835	MAG: Totiviridae sp. isolate TIGMIC_10, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812703	ON812703_Totiviridae_sp_	ON812703_Totiviridae_sp.	Amblyomma javanense	Amblyomma	China	China:Xian	2019	4517	MAG: Totiviridae sp. isolate TIGMIC_6, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812733	ON812733_Totiviridae_sp_	ON812733_Totiviridae_sp.	Haemaphysalis longicornis	Haemaphysalis	China	China:Henan	2019	4552	MAG: Totiviridae sp. isolate TIGMIC_4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812734	ON812734_Totiviridae_sp_	ON812734_Totiviridae_sp.	Haemaphysalis longicornis	Haemaphysalis	China	China:Luoyang	2019	4409	MAG: Totiviridae sp. isolate TIGMIC_6 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812740	ON812740_Totiviridae_sp_	ON812740_Totiviridae_sp.	Rhipicephalus haemaphysaloides	Rhipicephalus	China	China:Dali	2019	4532	MAG: Totiviridae sp. isolate TIGMIC_6, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812741	ON812741_Totiviridae_sp_	ON812741_Totiviridae_sp.	Rhipicephalus haemaphysaloides	Rhipicephalus	China	China:Xian	2019	3779	MAG: Totiviridae sp. isolate TIGMIC_8 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812795	ON812795_Totiviridae_sp_	ON812795_Totiviridae_sp.	Haemaphysalis longicornis	Haemaphysalis	China	China:Xian	2018	4529	MAG: Totiviridae sp. isolate TIGMIC_9, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON812796	ON812796_Totiviridae_sp_	ON812796_Totiviridae_sp.	Haemaphysalis longicornis	Haemaphysalis	China	China:Shaanxi	2018	4559	MAG: Totiviridae sp. isolate TIGMIC_12, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795377	OL795377_Phytophthora_palustris_toti-like_virus_3-1	OL795377_Phytophthora_palustris_toti-like_virus_3-1	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	4491	Phytophthora palustris toti-like virus 3-1 isolate KA0139 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795378	OL795378_Phytophthora_palustris_toti-like_virus_3-2	OL795378_Phytophthora_palustris_toti-like_virus_3-2	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	4491	Phytophthora palustris toti-like virus 3-2 isolate SU1474 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795379	OL795379_Phytophthora_palustris_toti-like_virus_3-3	OL795379_Phytophthora_palustris_toti-like_virus_3-3	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	4495	Phytophthora palustris toti-like virus 3-3 isolate KA0156 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795380	OL795380_Phytophthora_palustris_toti-like_virus_4	OL795380_Phytophthora_palustris_toti-like_virus_4	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	1553	Phytophthora palustris toti-like virus 4 isolate SU0376 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795384	OL795384_Phytophthora_palustris_toti-like_virus_7	OL795384_Phytophthora_palustris_toti-like_virus_7	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	5703	Phytophthora palustris toti-like virus 7 isolate KA0156 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795385	OL795385_Phytophthora_palustris_toti-like_virus_8	OL795385_Phytophthora_palustris_toti-like_virus_8	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	2965	Phytophthora palustris toti-like virus 8 isolate KA0146 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795389	OL795389_Phytophthora_palustris_toti-like_virus_12-1	OL795389_Phytophthora_palustris_toti-like_virus_12-1	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	4825	Phytophthora palustris toti-like virus 12-1 isolate KA0146 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795390	OL795390_Phytophthora_palustris_toti-like_virus_12-2	OL795390_Phytophthora_palustris_toti-like_virus_12-2	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	5833	Phytophthora palustris toti-like virus 12-2 isolate SU0376 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL795391	OL795391_Phytophthora_palustris_toti-like_virus_12-3	OL795391_Phytophthora_palustris_toti-like_virus_12-3	Phytophthora sp.	Phytophthora	Indonesia	Indonesia	2018	5833	Phytophthora palustris toti-like virus 12-3 isolate SU0982 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746375	ON746375_Nanning_Chrys_tick_virus_1	ON746375_Nanning_Chrys_tick_virus_1	NA	NA	China	China: Guangxi	2019	3455	MAG: Nanning Chrys tick virus 1 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746376	ON746376_Baoding_Chrys_tick_virus_1	ON746376_Baoding_Chrys_tick_virus_1	NA	NA	China	China: Hebei	2019	3635	MAG: Baoding Chrys tick virus 1 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746377	ON746377_Hulunbuir_Chrys_tick_virus_1	ON746377_Hulunbuir_Chrys_tick_virus_1	NA	NA	China	China: Heilongjiang	2019	3654	MAG: Hulunbuir Chrys tick virus 1 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746544	ON746544_Jiamusi_Totiv_tick_virus_1	ON746544_Jiamusi_Totiv_tick_virus_1	Ixodes persulcatus	Ixodes	China	China: Heilongjiang	2019	8438	MAG: Jiamusi Totiv tick virus 1 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746545	ON746545_Tonghua_Totiv_tick_virus_1	ON746545_Tonghua_Totiv_tick_virus_1	Haemaphysalis longicornis	Haemaphysalis	China	China: Jilin	2019	4754	MAG: Tonghua Totiv tick virus 1 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746552	ON746552_Nanning_Totiv_tick_virus_3	ON746552_Nanning_Totiv_tick_virus_3	Amblyomma javanense	Amblyomma	China	China: Guangxi	2019	4566	MAG: Nanning Totiv tick virus 3 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746553	ON746553_Luoyang_Totiv_tick_virus_2	ON746553_Luoyang_Totiv_tick_virus_2	Haemaphysalis longicornis	Haemaphysalis	China	China: Henan	2019	4546	MAG: Luoyang Totiv tick virus 2 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746554	ON746554_Daqing_Totiv_tick_virus_1	ON746554_Daqing_Totiv_tick_virus_1	Haemaphysalis longicornis	Haemaphysalis	China	China: Jiangsu	2019	5052	MAG: Daqing Totiv tick virus 1 isolate TIGMIC 5 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746555	ON746555_Xian_Totiv_tick_virus_1	ON746555_Xian_Totiv_tick_virus_1	Amblyomma javanense	Amblyomma	China	China: Guangxi	2019	4533	MAG: Xian Totiv tick virus 1 isolate TIGMIC 5 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746556	ON746556_Xian_Totiv_tick_virus_2	ON746556_Xian_Totiv_tick_virus_2	Haemaphysalis longicornis	Haemaphysalis	China	China: Shaanxi	2018	4531	MAG: Xian Totiv tick virus 2 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746557	ON746557_Nanning_Totiv_tick_virus_4	ON746557_Nanning_Totiv_tick_virus_4	Amblyomma varanense	Amblyomma	China	China: Guangxi	2019	7239	MAG: Nanning Totiv tick virus 4 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746558	ON746558_Hulunbuir_Totiv_tick_virus_1	ON746558_Hulunbuir_Totiv_tick_virus_1	Dermacentor silvarum	Dermacentor	China	China: Jilin	2019	3929	MAG: Hulunbuir Totiv tick virus 1 isolate TIGMIC 12 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746559	ON746559_Dali_Totiv_tick_virus_1	ON746559_Dali_Totiv_tick_virus_1	Amblyomma javanense	Amblyomma	China	China: Guangxi	2019	4598	MAG: Dali Totiv tick virus 1 isolate TIGMIC 5 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746560	ON746560_Luoyang_Totiv_tick_virus_3	ON746560_Luoyang_Totiv_tick_virus_3	Haemaphysalis longicornis	Haemaphysalis	China	China: Henan	2018	4597	MAG: Luoyang Totiv tick virus 3 isolate TIGMIC 2 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON872651	ON872651_Totiviridae_sp_	ON872651_Totiviridae_sp.	Dermacentor silvarum	Dermacentor	China	China: Heilongjiang	2019	3894	MAG: Totiviridae sp. isolate TIGMIC_266 hypothetical protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK413943	OK413943_Hubei_chryso-like_virus_1	OK413943_Hubei_chryso-like_virus_1	Culicidae	Culicidae	Kenya	Kenya	2019	3601	MAG: Hubei chryso-like virus 1 isolate Mygg_341 segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON860472	ON860472_Koversta_virus	ON860472_Koversta_virus	Ochlerotatus communis	Ochlerotatus	Sweden	Sweden	2020	3950	MAG: Koversta virus isolate k119_2089 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP264884	OP264884_Eskilstorp_virus	OP264884_Eskilstorp_virus	NA	NA	France	France	2015	2878	MAG: Eskilstorp virus isolate France_2015 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP264907	OP264907_Culex_modestus_totivirus	OP264907_Culex_modestus_totivirus	Culex pipiens	Culex	Tunisia	Tunisia	2015	2134	MAG: Culex modestus totivirus isolate Tunisia_2015 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ600506	MZ600506_Conidiobolus_adiaeretus_totivirus_1	MZ600506_Conidiobolus_adiaeretus_totivirus_1	Capillidium adiaeretum	Capillidium	China	China: Anhui Province	2019	4656	Conidiobolus adiaeretus totivirus 1 isolate NSBH2 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ600507	MZ600507_Conidiobolus_adiaeretus_totivirus_2	MZ600507_Conidiobolus_adiaeretus_totivirus_2	Capillidium adiaeretum	Capillidium	China	China: Anhui Province	2019	4654	Conidiobolus adiaeretus totivirus 2 isolate NSBH3 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ600509	MZ600509_Conidiobolus_heterosporus_totivirus_2	MZ600509_Conidiobolus_heterosporus_totivirus_2	Capillidium heterosporum	Capillidium	China	China: Shandong Province	2009	5290	Conidiobolus heterosporus totivirus 2 isolate NSBH5 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ600515	MZ600515_Conidiobolus_lamprauges_totivirus_2	MZ600515_Conidiobolus_lamprauges_totivirus_2	Conidiobolus lamprauges	Conidiobolus	China	China: Shandong Province	2009	4594	Conidiobolus lamprauges totivirus 2 isolate NSBH11 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM371000	OM371000_Alternaria_alternata_botybirnavirus_1	OM371000_Alternaria_alternata_botybirnavirus_1	Alternaria tenuissima	Alternaria	China	China	2017	6128	Alternaria alternata botybirnavirus 1 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079604	MZ079604_Exobasidium_gracile_totivirus_2-1	MZ079604_Exobasidium_gracile_totivirus_2-1	Exobasidium gracile	Exobasidium	China	China	2017	6115	Exobasidium gracile totivirus 2-1 strain EgTV2-1/Z-2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079605	MZ079605_Exobasidium_gracile_totivirus_2-2	MZ079605_Exobasidium_gracile_totivirus_2-2	Exobasidium gracile	Exobasidium	China	China	2017	4711	Exobasidium gracile totivirus 2-2 strain EgTV2-2/Z-2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079607	MZ079607_Exobasidium_gracile_totivirus_1-1	MZ079607_Exobasidium_gracile_totivirus_1-1	Exobasidium gracile	Exobasidium	China	China	2017	6114	Exobasidium gracile totivirus 1-1 strain EgTV1-1/Z-1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079608	MZ079608_Exobasidium_gracile_totivirus_1-2	MZ079608_Exobasidium_gracile_totivirus_1-2	Exobasidium gracile	Exobasidium	China	China	2017	4701	Exobasidium gracile totivirus 1-2 strain EgTV1-2/Z-1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC698264	LC698264_Totiviridae_sp_	LC698264_Totiviridae_sp.	Neoporphyra haitanensis	Neoporphyra	China	China	NA	901	Totiviridae sp. NhaiTV1-C6 gene for RNA-dependent RNA polymerase, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW863548	MW863548_Botryosphaeria_dothidea_chrysovirus_1-like	MW863548_Botryosphaeria_dothidea_chrysovirus_1-like	Botryosphaeria dothidea	Botryosphaeria	China	China	2010	3729	Botryosphaeria dothidea chrysovirus 1-like strain SDAU12-93, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON929985	ON929985_Hymenoscyphus_fraxineus_botybirnavirus_1	ON929985_Hymenoscyphus_fraxineus_botybirnavirus_1	Hymenoscyphus fraxineus	Hymenoscyphus	Japan	Japan	2012	6463	Hymenoscyphus fraxineus botybirnavirus 1 isolate R1158(M8762) segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM993531	OM993531_Ilyonectria_pseudodestructans_chrysovirus_1	OM993531_Ilyonectria_pseudodestructans_chrysovirus_1	Ilyonectria pseudodestructans	Ilyonectria	Germany	Germany	2018	3439	Ilyonectria pseudodestructans chrysovirus 1 isolate Heidgraben segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP080562	OP080562_Tuatara_cloaca-associated_totivirus-2	OP080562_Tuatara_cloaca-associated_totivirus-2	NA	NA	New Zealand	New Zealand	2021	1303	MAG: Tuatara cloaca-associated totivirus-2 isolate T46 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP080563	OP080563_Tuatara_cloaca-associated_totivirus-2	OP080563_Tuatara_cloaca-associated_totivirus-2	NA	NA	New Zealand	New Zealand	2021	3261	MAG: Tuatara cloaca-associated totivirus-2 isolate T47 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP080564	OP080564_Tuatara_cloaca-associated_totivirus-2	OP080564_Tuatara_cloaca-associated_totivirus-2	NA	NA	New Zealand	New Zealand	2021	464	MAG: Tuatara cloaca-associated totivirus-2 isolate T48 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP080565	OP080565_Tuatara_cloaca-assoiciated_totivrus-3	OP080565_Tuatara_cloaca-assoiciated_totivrus-3	NA	NA	New Zealand	New Zealand	2021	826	MAG: Tuatara cloaca-assoiciated totivrus-3 isolate T49 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON862167	ON862167_Geotrichum_candidum_totivirus_1	ON862167_Geotrichum_candidum_totivirus_1	Geotrichum candidum	Geotrichum	Pakistan	Pakistan	2018	4621	Geotrichum candidum Totivirus 1 isolate GcTV1-HK1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON862168	ON862168_Geotrichum_candidum_totivirus_2	ON862168_Geotrichum_candidum_totivirus_2	Geotrichum candidum	Geotrichum	Pakistan	Pakistan	2018	4592	Geotrichum candidum totivirus 2 isolate GcTV2-E1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON862169	ON862169_Geotrichum_candidum_totivirus_3a	ON862169_Geotrichum_candidum_totivirus_3a	Geotrichum candidum	Geotrichum	Pakistan	Pakistan	2018	4576	Geotrichum candidum totivirus 3a isolate GcTV3a-HK1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON862170	ON862170_Geotrichum_candidum_totivirus_3b	ON862170_Geotrichum_candidum_totivirus_3b	Geotrichum candidum	Geotrichum	Pakistan	Pakistan	2018	4576	Geotrichum candidum totivirus 3b isolate GcTV3b-E1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019837	OP019837_Enontekio_alphachrysovirus	OP019837_Enontekio_alphachrysovirus	NA	NA	Finland	Finland: Lappi, Enontekio	2015	3356	MAG: Enontekio alphachrysovirus isolate FIN/L-2018/03, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019841	OP019841_Hanko_alphachrysovirus	OP019841_Hanko_alphachrysovirus	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	3368	MAG: Hanko alphachrysovirus isolate FIN/U-2018/97, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019845	OP019845_Lestijarvi_alphachrysovirus	OP019845_Lestijarvi_alphachrysovirus	NA	NA	Finland	Finland: Lappi, Utsjoki	2015	3643	MAG: Lestijarvi alphachrysovirus isolate FIN/L-2018/88, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019850	OP019850_Enontekio_totivirus_2	OP019850_Enontekio_totivirus_2	NA	NA	Finland	Finland: Lappi, Enontekio	2015	7485	MAG: Enontekio totivirus 2 isolate FIN/L-2018/90, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019852	OP019852_Hameenlinna_totivirus_1	OP019852_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Etela-Karjala, Joutseno	2017	6861	MAG: Hameenlinna totivirus 1 isolate FIN/EK-2018/91, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019853	OP019853_Hameenlinna_totivirus_1	OP019853_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Lappi, Utsjoki	2015	6746	MAG: Hameenlinna totivirus 1 isolate FIN/L-2018/88, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019854	OP019854_Hameenlinna_totivirus_1	OP019854_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pirkanmaa, Palkane	2015	6683	MAG: Hameenlinna totivirus 1 isolate FIN/Pi-2018/51, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019855	OP019855_Hameenlinna_totivirus_1	OP019855_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	6654	MAG: Hameenlinna totivirus 1 isolate FIN/PK-2018/76, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019856	OP019856_Hameenlinna_totivirus_1	OP019856_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjanmaa, Pedersore	2015	5751	MAG: Hameenlinna totivirus 1 isolate FIN/Po-2018/31, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP019857	OP019857_Hameenlinna_totivirus_1	OP019857_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Pohjanmaa, Kuusamo	2015	6969	MAG: Hameenlinna totivirus 1 isolate FIN/PP-2018/82, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
